workType,filename,parent,collectionCallNumber,series,subSeries,title,description,description,creator,contributor,dateCreated,subjectName,subjectTitle,subjectPlace,subjectTopic,language,resourceType,physicalFormat,physicalDescription,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,relatedResource,accessionNumber,masterFilename
work,dc1_474_0359.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: Casket of Clement VII,"View in tinted lantern slide, ca. 1919-1938. The casket was made 1530-1532. Silver-gilt, gold, crystal",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500005431,1938,,info:lc/authorities/names/n79023150,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0359L,dc1_474_0359.tif
work,dc1_474_0360.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: jeweled brooches,"View in tinted lantern slide, ca. 1919-1938",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85070195,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0360L,dc1_474_0360.tif
work,dc1_474_0361.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: interior, vitrine with tableware in the Museo degli Argenti","View in tinted lantern slide, ca. 1919-1938",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85131816,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0361L,dc1_474_0361.tif
work,dc1_474_0362.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: platter,"View in tinted lantern slide, ca. 1919-1938. Mid-16th century.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500115352,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh87002228,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0362L,dc1_474_0362.tif
work,dc1_474_0363.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: jasper and amethyst vases,"View in tinted lantern slide, ca. 1919-1938",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85131816,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0363L,dc1_474_0363.tif
work,dc1_474_0364.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: Hercules and the Hydra Vase,"View in tinted lantern slide, ca. 1919-1938. Mid-16th century.",,info:lc/authorities/names/n2013035337,,1938,http://id.loc.gov/authorities/names/n2014046207,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85142374; info:lc/authorities/subjects/sh85007968; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0364L,dc1_474_0364.tif
work,dc1_474_0355.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: Cosimo II at an altar, mosaic in pietra dura","View in tinted lantern slide, ca. 1919-1938. The mosaic dates from 1617-1624. Pitti inv. 1921:489. Pietre dure, semiprecious stone intarsia, 54.5 x 64.5 cm.",,info:lc/authorities/names/n2013035337,,1938,info:lc/authorities/names/no91010039,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh93004979; info:lc/authorities/subjects/sh85087419,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0355L,dc1_474_0355.tif
work,dc1_474_0365.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: vase of gold and lapis lazuli,"View in tinted lantern slide, ca. 1919-1938. Mid-16th century. Pitti inv. 1921:413. The bowl is made of lapis lazuli, gold, and enamel, 8 x 15 cm.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018855,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85142374; info:lc/authorities/subjects/sh85120309; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0365L,dc1_474_0365.tif
work,dc1_474_0366.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: flask made by Bernardo Buontalenti in the Grand Ducal workshop,"View in tinted lantern slide, ca. 1919-1938. The figures at the wide part of the flask are lapis lazuli, not gold, as painted on this slide. Pitti inv. 1921:802. The flask is made of lapis lazuli, gold, and enamel, and measures 40.5 cm in height. It dates from 1583-1584.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500025452,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021147; info:lc/authorities/subjects/sh85016061; info:lc/authorities/subjects/sh85093169; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0366L,dc1_474_0366.tif
work,dc1_474_0367.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: rock crystal ewer,"View in tinted lantern slide, ca. 1919-1938. 17th century.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021147; info:lc/authorities/subjects/sh85016061; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0367L,dc1_474_0367.tif
work,dc1_474_0368.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: two rock crystal bottles or vases,"View in tinted lantern slide, ca. 1919-1938. 17th century.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021147; info:lc/authorities/subjects/sh85016061; info:lc/authorities/subjects/sh85142374; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0368L,dc1_474_0368.tif
work,dc1_474_0369.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: rock crystal drinking cup,"View in tinted lantern slide, ca. 1919-1938. 17th century.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021147; info:lc/authorities/subjects/sh85039581; info:lc/authorities/subjects/sh85120309; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0369L,dc1_474_0369.tif
work,dc1_474_0370.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: rock crystal bowl,"View in tinted lantern slide, ca. 1919-1938. 17th century.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021147; info:lc/authorities/subjects/sh85016169; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0370L,dc1_474_0370.tif
work,dc1_474_0371.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: two-handled bowl (with two-faced mask), of Milan manufacture","View in tinted lantern slide, ca. 1919-1938. Mid-16th century. Rock crystal intaglio, enameled and chased gold.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021147; info:lc/authorities/subjects/sh85016169; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0371L,dc1_474_0371.tif
work,dc1_474_0372.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: gold ewer,"View in tinted lantern slide, ca. 1919-1938. 17th century.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021147; info:lc/authorities/subjects/sh2006001713; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0372L,dc1_474_0372.tif
work,dc1_474_0373.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: covered dish,"View in tinted lantern slide, ca. 1919-1938. 17th century. The dish is made of lapis lazuli, gold, and pearls.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021147; info:lc/authorities/subjects/sh85131816; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0373L,dc1_474_0373.tif
work,dc1_474_0374.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: two goblets of onyx and sardonyx,"View in tinted lantern slide, ca. 1919-1938. 17th century.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; http://vocab.getty.edu/aat/300021147; info:lc/authorities/subjects/sh85055513; http://id.loc.gov/authorities/subjects/sh85036316,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0374L,dc1_474_0374.tif
work,dc1_474_0375.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Vecchio: general view of building on the Piazza della Signoria,"View in tinted lantern slide, ca. 1919-1938. Built ca. 1299-1302.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500020772,1938,,,http://www.geonames.org/6697948/palazzo-vecchio.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300020775; info:lc/authorities/subjects/sh85026130; info:lc/authorities/subjects/sh85026266; info:lc/authorities/subjects/sh85103400; info:lc/authorities/subjects/sh85136296; info:lc/authorities/subjects/sh85103400,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0375L,dc1_474_0375.tif
work,dc1_474_0376.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Vecchio: entrance, with statues by Michelangelo and Bandinelli","View in tinted lantern slide, ca. 1919-1938. Built ca. 1299-1302.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500020772,1938,,,http://www.geonames.org/6697948/palazzo-vecchio.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300020775; info:lc/authorities/subjects/sh85026130; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85026266; info:lc/authorities/subjects/sh85119004,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0376L,dc1_474_0376.tif
work,dc1_474_0378.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Vecchio: interior view of the Terrace of Saturn, with the city beyond","View in tinted lantern slide, ca. 1919-1938",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500017894,1938,,,http://www.geonames.org/6697948/palazzo-vecchio.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85026130; info:lc/authorities/subjects/sh85026266; http://id.loc.gov/authorities/subjects/sh85088531,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0378L,dc1_474_0378.tif
work,dc1_474_0356.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Pitti: scene of a port, mosaic in pietra dura","View in tinted lantern slide, ca. 1919-1938. 16th century.",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh93004979; info:lc/authorities/subjects/sh85058838; info:lc/authorities/subjects/sh85015159; info:lc/authorities/subjects/sh85087419,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0356L,dc1_474_0356.tif
work,dc1_474_0379.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Vecchio: interior detail, Room of the Five Hundred with Vasari frescoes","View in tinted lantern slide, ca. 1919-1938. Built ca. 1494.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500017894; http://vocab.getty.edu/ulan/500017608,1938,,,http://www.geonames.org/6697948/palazzo-vecchio.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85026266; http://id.loc.gov/authorities/subjects/sh85088531; info:lc/authorities/subjects/sh85119004,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0379L,dc1_474_0379.tif
work,dc1_474_0381.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence. Palazzo Vecchio: interior, chamber of Eleonora of Toledo, wife of Cosimo I","View in tinted lantern slide, ca. 1919-1938. Built ca. 1494.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500017894,1938,,,http://www.geonames.org/6697948/palazzo-vecchio.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85026266; http://id.loc.gov/authorities/subjects/sh85088531; info:lc/authorities/subjects/sh85119004; info:lc/authorities/subjects/sh85052522,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0381L,dc1_474_0381.tif
work,dc1_474_0382.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Neptune Fountain: view of fountain in the Piazza della Signoria,"View in tinted lantern slide, ca. 1919-1938. The fountain dates from 1563-1565.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500028632,1938,,,http://www.geonames.org/6697948/palazzo-vecchio.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85026130; info:lc/authorities/subjects/sh85026266; info:lc/authorities/subjects/sh85119004; info:lc/authorities/subjects/sh85103400; info:lc/authorities/subjects/sh85051067; info:lc/authorities/subjects/sh85007968; info:lc/authorities/subjects/sh85023418; info:lc/authorities/subjects/sh85103400,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0382L,dc1_474_0382.tif
work,dc1_474_0357.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,Florence. Palazzo Pitti: mitre and infulae (liturgical vestments),"View in tinted lantern slide, ca. 1919-1938. 16th century (?)",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/6697950/palazzo-pitti.html; http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85008026; info:lc/authorities/subjects/sh85025774,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0357L,dc1_474_0357.tif
work,dc1_474_0387.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Italy,"Florence: pietra dura artwork, vase with abundant vines, birds, and insects","View in tinted lantern slide, ca. 1919-1938",,info:lc/authorities/names/n2013035337,,1938,,,http://www.geonames.org/3176959/florence.html,info:lc/authorities/subjects/sh85148187; info:lc/authorities/subjects/sh93004979,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.474.0387L,dc1_474_0387.tif
