parent,extent,masterFilename,series,title,titleAlternative,description,description,accessionNumber,creator,publisher,publisherHomepage,resourceType,rightsStatement,rightsHolder,subjectName,subjectPlace,subjectTopic,dateCreatedFake,dateCreated,datePublished,physicalFormat,physicalDescription,accessRights,collection,collectionCallNumber,donorProvenance,boxFolder
row:prev,,ms0020_neg_7302_04.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_04,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7302_10.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_10,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7301_30.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_30,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7302_32.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_32,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7303_07.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7303_07,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7303"
row:prev,,ms0020_neg_7303_12.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7303_12,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7303"
row:prev,,ms0020_neg_7301_26.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_26,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7302_08.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_08,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7301_05.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_05,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_18.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_18,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7302_07.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_07,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7301_12.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_12,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_16.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_16,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7303_08.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7303_08,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7303"
row:prev,,ms0020_neg_7303_06.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7303_06,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7303"
row:prev,,ms0020_neg_7301_08.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_08,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_06.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_06,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7302_25.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_25,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7302_05.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_05,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7301_31.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_31,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7302_01.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_01,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7303_03.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7303_03,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7303"
row:prev,,ms0020_neg_7302_28.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_28,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7302_23.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_23,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7302_29.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_29,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7302_33.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_33,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7301_27.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_27,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_04.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_04,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_01.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_01,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7302_26.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_26,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7302_27.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_27,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7301_21.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_21,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7302_06.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_06,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7301_22.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_22,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7303_02.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7303_02,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7303"
row:prev,,ms0020_neg_7303_01.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7303_01,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7303"
row:prev,,ms0020_neg_7301_17.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_17,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_13.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_13,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_15.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_15,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_19.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_19,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_20.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_20,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7302_03.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7302_03,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7301_14.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_14,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_25.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_25,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7301_24.tif,,Renaissance Faire: Untitled,,Unprinted/unpublished,,ms0020_neg_7301_24,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7301"
row:prev,,ms0020_neg_7302_30.tif,,"White haired man with staff, Black Point, Marin County",,Printed/published,,ms0020_neg_7302_30,,,,,,,,,,,,1973,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7302_09.tif,,"Woman feeding sheep, Black Point, Marin County",,Printed/published,,ms0020_neg_7302_09,,,,,,,,,,,,1973,,35 mm,,,,,"Box 465, Folder 7302"
row:prev,,ms0020_neg_7303_09.tif,,"Woman playing harp, Black Point, Marin County",,Printed/published,,ms0020_neg_7303_09,,,,,,,,,,,,1973,,35 mm,,,,,"Box 465, Folder 7303"
,42 images,,Renee Harwin,Renee Harwin,,,,,http://id.loc.gov/authorities/names/n2002034393,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,http://purl.org/dc/dcmitype/Image,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",https://digitalcollections.library.ucsc.edu/authorities/show/local/agents/regents-of-the-university-of-california,,http://www.geonames.org/5354013,,1977,1977,,http://vocab.getty.edu/aat/300128343,,Public,Ruth-Marion Baruch and Pirkle Jones Photographs,MS 20,The Pirkle Jones Fund of the Marin Community Foundation,
row:prev,,ms0020_neg_7704_03.tif,,Norwegian sweater,,Printed/published,,ms0020_neg_7704_03,,,,,,,,,,,,1977,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_18.tif,,Portrait with rings,,Printed/published,,ms0020_neg_7704_18,,,,,,,,,,,,1977,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_10.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_10,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_23.tif,,Renee Harwin: Untitled,[Lionel Harwin],Unprinted/unpublished,,ms0020_neg_7704_23,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_24.tif,,Renee Harwin: Untitled,[Lionel Harwin],Unprinted/unpublished,,ms0020_neg_7704_24,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_20.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_20,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_21.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_21,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7705_01.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_01,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7705_02.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_02,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7705_03.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_03,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7705_06.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_06,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7704_05.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_05,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_06.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_06,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_14.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_14,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7705_10.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_10,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7704_02.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_02,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_12.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_12,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_09.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_09,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_17.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_17,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7705_05.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_05,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7705_04.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_04,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7704_01.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_01,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7705_18.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_18,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7704_16.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_16,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7705_08.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_08,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7704_11.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_11,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7705_12.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_12,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7705_15.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_15,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7705_14.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_14,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7705_17.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_17,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7704_19.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_19,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_08.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_08,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_13.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_13,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7705_16.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_16,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7705_11.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_11,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7705_07.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_07,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7704_22.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_22,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7704_07.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_07,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7705_09.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_09,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
row:prev,,ms0020_neg_7704_04.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7704_04,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7704"
row:prev,,ms0020_neg_7705_13.tif,,Renee Harwin: Untitled,,Unprinted/unpublished,,ms0020_neg_7705_13,,,,,,,,,,,,,,35 mm,,,,,"Box 465, Folder 7705"
